"","resp_id_2016","resp_id_2020","age","gender","race_6","educ_8","educ_5","pid_7","ideo_7","region_4","state","marital_stat","income_family","immigrants_change6","environment_regulation7","defense_spending7","religion_imporatnce5","traditional_values5","protect_homosexuals","abortion_allowed4","death_penalty4","gun_control3","gun_control_importance5","trust_ppl5","understanding_poli_issue5","vote_2020","age_group","educ_4","race_4","pid_3"
"5151",-1,400938,30,1,1,6,4,4,4,1,"NJ",6,17,5,1,1,5,3,1,2,2,1,1,3,1,NA,2,4,1,2
"5152",-1,401016,25,2,1,1,1,7,NA,3,"KY",1,3,3,NA,NA,2,3,1,1,2,3,4,4,2,NA,2,1,1,3
"5153",-1,401023,52,2,1,7,5,7,6,2,"MO",4,10,3,4,4,1,2,1,2,1,3,2,2,1,2,4,4,1,3
"5154",-1,401085,37,1,1,6,4,4,4,2,"MO",1,NA,3,5,4,1,1,1,2,2,3,3,3,3,NA,3,4,1,2
"5155",-1,401092,75,1,1,7,5,5,4,3,"TX",1,15,5,4,6,1,2,1,2,1,1,2,2,3,2,7,4,1,3
"5156",-1,401108,57,2,2,2,2,1,NA,3,"VA",1,21,NA,NA,NA,2,NA,1,4,1,NA,NA,4,NA,1,5,2,2,1
"5157",-1,401139,50,2,1,7,5,2,2,4,"CA",1,22,3,1,3,5,5,1,4,2,NA,NA,2,3,1,4,4,1,1
"5158",-1,401153,63,2,1,6,4,1,2,4,"CO",1,19,3,2,4,3,4,1,4,2,1,2,4,3,1,5,4,1,1
"5159",-1,401177,39,1,1,6,4,6,4,1,"CT",1,22,2,4,3,1,1,1,NA,3,1,3,2,1,2,3,4,1,3
"5160",-1,401207,63,2,1,5,3,4,4,4,"CA",6,NA,2,2,6,1,2,1,2,2,1,2,2,3,1,5,3,1,2
"5161",-1,401337,47,2,4,8,5,1,4,1,"NY",5,22,5,1,1,3,2,1,3,4,1,2,3,4,1,4,4,4,1
"5162",-1,401344,32,1,1,3,3,6,4,4,"CA",6,6,2,4,7,2,2,1,2,1,3,3,4,5,2,2,3,1,3
"5163",-1,401351,67,1,1,3,3,1,2,4,"CO",6,1,4,1,5,3,1,1,4,2,3,2,3,2,1,6,3,1,1
"5164",-1,401382,61,2,1,8,5,1,3,3,"GA",1,22,2,2,4,4,4,1,4,3,1,3,2,2,1,5,4,1,1
"5165",-1,401429,35,1,5,3,3,4,NA,2,"WI",6,6,3,1,1,5,2,1,4,3,3,5,4,1,NA,3,3,4,2
"5166",-1,401436,77,2,1,3,3,3,NA,3,"TX",4,3,4,2,5,4,3,1,4,2,3,3,2,3,1,7,3,1,1
"5167",-1,401443,53,1,3,3,3,6,6,4,"CA",6,15,3,4,5,3,1,1,2,1,1,3,3,3,1,4,3,3,3
"5168",-1,401467,23,2,1,5,3,5,4,4,"AZ",6,21,4,4,4,4,2,1,3,3,1,3,3,3,2,1,3,1,3
"5169",-1,401474,27,2,2,3,3,1,6,4,"OR",6,1,1,1,5,5,3,1,1,4,NA,NA,4,4,1,2,3,2,1
"5170",-1,401504,NA,1,1,2,2,2,4,1,"PA",1,15,1,4,4,4,3,1,4,3,1,2,3,3,1,NA,2,1,1
"5171",-1,401559,80,1,1,7,5,7,6,4,"CA",1,18,4,6,5,3,1,1,4,1,3,3,3,2,2,7,4,1,3
"5172",-1,401580,35,1,4,4,3,3,NA,4,"CA",1,11,NA,NA,4,3,NA,2,4,1,NA,NA,3,NA,2,3,3,4,1
"5173",-1,401627,79,2,1,2,2,7,7,4,"CA",1,4,4,NA,NA,1,1,2,2,2,3,2,2,4,2,7,2,1,3
"5174",-1,401658,49,1,1,7,5,2,3,3,"TX",1,20,2,1,3,4,4,1,4,4,1,4,3,3,1,4,4,1,1
"5175",-1,401726,57,1,1,5,3,7,6,4,"NV",1,15,4,5,5,2,1,1,2,1,3,2,2,2,2,5,3,1,3
"5176",-1,401740,70,2,2,6,4,1,2,3,"AL",1,16,2,NA,6,1,5,1,4,1,1,1,4,1,1,6,4,2,1
"5177",-1,401795,33,1,1,6,4,3,4,2,"NE",1,18,3,NA,1,5,2,1,4,3,3,3,2,4,1,2,4,1,1
"5178",-1,401801,60,2,2,2,2,7,5,3,"MD",4,14,2,6,4,1,1,2,2,4,1,3,3,2,1,5,2,2,3
"5179",-1,401825,32,2,1,7,5,1,2,2,"OH",1,17,1,1,3,3,5,1,4,4,1,1,3,2,1,2,4,1,1
"5180",-1,401832,55,1,1,3,3,6,5,2,"MO",1,15,3,NA,5,5,3,1,4,1,1,3,3,3,2,5,3,1,3
"5181",-1,401856,67,2,1,5,3,7,6,3,"FL",1,8,3,7,7,1,1,1,3,1,3,1,4,1,2,6,3,1,3
"5182",-1,401863,NA,1,4,6,4,5,5,4,"CA",1,17,4,5,4,5,2,1,4,1,1,2,3,3,1,NA,4,4,3
"5183",-1,401870,29,2,1,5,3,3,3,3,"AL",6,8,2,1,NA,3,2,1,3,1,1,1,5,4,NA,2,3,1,1
"5184",-1,401887,34,2,1,3,3,6,NA,1,"NY",6,15,1,NA,4,3,2,1,4,2,1,1,4,3,2,2,3,1,3
"5185",-1,401931,60,2,1,3,3,7,6,2,"MN",1,17,5,6,2,1,3,1,1,4,3,2,3,3,2,5,3,1,3
"5186",-1,401948,NA,2,3,1,1,1,3,3,"NC",1,6,NA,NA,6,2,NA,1,1,1,NA,NA,4,NA,1,NA,1,3,1
"5187",-1,401955,57,1,2,7,5,1,3,3,"FL",6,4,1,2,1,2,4,1,4,3,1,1,2,2,1,5,4,2,1
"5188",-1,401962,80,2,1,8,5,1,2,4,"CA",3,20,1,3,4,2,3,1,4,4,1,1,2,2,NA,7,4,1,1
"5189",-1,402095,24,2,1,NA,NA,4,NA,2,"IA",6,7,3,1,NA,1,3,1,4,3,1,2,4,3,NA,1,NA,1,2
"5190",-1,402149,47,1,1,5,3,6,5,2,"MI",1,17,NA,4,7,2,NA,1,4,1,NA,NA,3,NA,2,4,3,1,3
"5191",-1,402156,34,2,3,2,2,4,NA,3,"TX",6,1,NA,NA,NA,1,NA,1,1,4,NA,NA,5,NA,NA,2,2,3,2
"5192",-1,402163,75,2,1,7,5,1,NA,4,"WA",1,15,3,1,4,1,1,1,4,3,1,4,3,3,1,7,4,1,1
"5193",-1,402170,38,2,3,3,3,1,1,1,"NJ",6,16,1,NA,NA,1,1,2,4,1,3,3,1,1,1,3,3,3,1
"5194",-1,402187,32,1,1,2,2,1,4,3,"OK",1,12,2,1,1,3,3,1,4,1,3,5,3,5,1,2,2,1,1
"5195",-1,402217,29,2,1,7,5,1,2,3,"AL",1,11,3,2,3,1,4,1,3,4,1,2,4,4,1,2,4,1,1
"5196",-1,402293,71,2,1,3,3,1,2,2,"MN",4,8,2,1,NA,5,4,1,4,3,1,2,2,3,1,6,3,1,1
"5197",-1,402309,61,2,1,3,3,1,2,3,"FL",4,NA,2,1,NA,3,3,1,2,1,1,1,2,1,1,5,3,1,1
"5198",-1,402316,37,1,1,6,4,4,4,2,"WI",1,21,2,2,3,3,2,1,4,3,1,3,4,3,1,3,4,1,2
"5199",-1,402330,66,2,1,3,3,5,4,4,"CA",1,17,4,3,4,3,2,1,4,1,3,3,2,3,2,6,3,1,3
"5200",-1,402347,37,1,1,4,3,7,6,2,"IL",1,NA,3,6,4,1,1,1,1,3,3,3,2,3,2,3,3,1,3
"5201",-1,402392,NA,2,1,3,3,7,6,4,"AZ",1,NA,3,5,NA,5,1,1,4,1,3,1,2,2,2,NA,3,1,3
"5202",-1,402439,75,2,1,4,3,1,NA,4,"UT",1,20,3,1,4,5,3,1,4,4,1,2,3,2,1,7,3,1,1
"5203",-1,402446,29,2,4,3,3,1,2,4,"HI",6,17,3,3,1,5,5,1,4,1,1,1,4,3,1,2,3,4,1
"5204",-1,402453,56,2,1,2,2,3,4,1,"PA",6,9,3,3,4,2,2,1,3,1,1,2,4,4,1,5,2,1,1
"5205",-1,402491,31,1,6,3,3,7,NA,3,"LA",1,2,NA,1,5,5,NA,1,2,1,NA,NA,3,NA,NA,2,3,4,3
"5206",-1,402507,65,1,1,6,4,3,NA,3,"AR",4,NA,2,2,1,2,3,1,4,3,3,3,4,2,1,6,4,1,1
"5207",-1,402538,66,1,3,3,3,6,6,3,"FL",6,10,5,7,6,2,1,1,2,1,2,1,2,1,2,6,3,3,3
"5208",-1,402583,64,1,4,6,4,4,4,4,"CA",6,8,4,4,4,3,2,1,3,3,3,3,3,3,NA,5,4,4,2
"5209",-1,402590,23,1,2,2,2,3,4,3,"MS",6,17,NA,NA,7,5,NA,2,NA,3,NA,NA,5,NA,1,1,2,2,1
"5210",-1,402606,39,2,1,4,3,7,NA,1,"NY",6,8,5,NA,6,2,5,2,4,1,2,1,2,2,NA,3,3,1,3
"5211",-1,402620,29,1,1,8,5,4,4,1,"NY",6,11,2,2,1,5,5,1,4,4,3,3,2,2,NA,2,4,1,2
"5212",-1,402668,27,2,1,2,2,4,NA,3,"OK",6,17,NA,1,3,4,NA,1,4,3,NA,NA,2,NA,NA,2,2,1,2
"5213",-1,402682,37,1,1,2,2,7,6,3,"NC",6,13,NA,NA,5,1,NA,1,2,2,NA,NA,2,NA,2,3,2,1,3
"5214",-1,402712,30,2,1,3,3,3,3,4,"UT",1,4,NA,3,2,5,NA,1,4,3,NA,NA,2,NA,NA,2,3,1,1
"5215",-1,402743,42,1,1,1,1,2,2,4,"CO",1,18,3,1,2,4,4,2,4,3,1,1,2,4,1,3,1,1,1
"5216",-1,402750,29,2,3,7,5,6,5,3,"TX",1,21,3,5,6,1,1,1,1,1,1,3,2,3,2,2,4,3,3
"5217",-1,402828,53,1,1,3,3,5,4,4,"CA",1,18,5,4,4,5,3,1,4,1,2,3,2,3,2,4,3,1,3
"5218",-1,402859,80,2,1,3,3,5,4,2,"MN",4,8,3,6,4,2,2,1,3,3,3,3,3,2,2,7,3,1,3
"5219",-1,402873,67,2,1,6,4,1,3,4,"CA",1,16,4,1,2,5,3,1,4,3,1,1,2,3,1,6,4,1,1
"5220",-1,402927,NA,1,4,7,5,5,5,4,"CA",1,NA,3,3,5,3,1,1,3,3,1,1,3,3,1,NA,4,4,3
"5221",-1,402934,73,1,1,6,4,5,6,3,"TN",1,10,2,4,4,1,2,1,2,2,1,2,2,3,1,6,4,1,3
"5222",-1,402941,70,1,1,6,4,2,4,1,"PA",1,8,3,5,6,2,1,1,3,3,3,3,2,2,2,6,4,1,1
"5223",-1,402965,33,1,5,8,5,5,5,2,"MN",6,18,5,4,4,5,1,1,2,1,3,1,2,2,2,2,4,4,3
"5224",-1,402996,53,2,1,6,4,7,6,3,"MS",4,17,3,1,7,1,3,1,3,1,3,2,2,1,2,4,4,1,3
"5225",-1,403005,58,2,2,6,4,3,3,3,"NC",4,16,2,1,3,1,4,1,4,2,1,4,4,3,1,5,4,2,1
"5226",-1,403074,39,2,1,6,4,7,6,3,"FL",1,1,5,6,5,3,1,2,2,1,3,1,3,2,2,3,4,1,3
"5227",-1,403098,45,1,6,2,2,4,4,3,"KY",4,5,3,5,5,2,2,1,2,2,1,2,4,1,NA,4,2,4,2
"5228",-1,403104,65,1,1,7,5,6,3,1,"CT",1,22,2,1,NA,2,5,1,4,2,1,3,3,4,1,6,4,1,3
"5229",-1,403142,58,2,1,6,4,3,1,1,"NJ",1,NA,NA,1,4,5,NA,1,4,3,NA,NA,2,NA,1,5,4,1,1
"5230",-1,403180,66,2,1,3,3,3,2,3,"LA",1,9,3,1,NA,2,2,1,3,3,1,2,2,4,1,6,3,1,1
"5231",-1,403210,51,1,3,8,5,1,3,3,"TX",1,1,3,3,4,2,2,1,3,4,1,1,3,2,1,4,4,3,1
"5232",-1,403265,51,1,3,4,3,1,3,4,"CA",6,22,3,4,3,2,2,1,3,1,1,1,3,3,1,4,3,3,1
"5233",-1,403326,55,1,1,5,3,5,5,3,"FL",1,21,4,4,4,2,2,1,4,2,1,3,2,3,2,5,3,1,3
"5234",-1,403357,29,2,1,2,2,7,5,3,"SC",6,4,5,1,5,1,1,1,1,2,1,2,4,3,2,2,2,1,3
"5235",-1,403425,32,1,1,6,4,7,6,2,"MO",6,11,4,3,4,5,2,1,4,3,1,2,4,3,2,2,4,1,3
"5236",-1,403449,26,2,3,1,1,2,3,1,"NY",6,6,3,1,NA,1,2,1,2,1,2,3,4,2,1,2,1,3,1
"5237",-1,403463,73,1,1,8,5,4,6,4,"CO",1,22,3,4,4,5,2,1,3,2,3,2,2,2,2,6,4,1,2
"5238",-1,403487,24,1,1,3,3,4,NA,4,"MT",1,8,NA,NA,NA,4,NA,1,NA,1,NA,NA,4,NA,NA,1,3,1,2
"5239",-1,403494,74,1,1,6,4,7,6,1,"PA",1,17,3,6,6,1,1,1,1,1,3,4,3,2,2,6,4,1,3
"5240",-1,403500,46,2,1,6,4,5,5,4,"CO",1,21,3,5,5,4,2,1,2,1,3,2,2,2,2,4,4,1,3
"5241",-1,403562,48,1,3,1,1,6,4,4,"CA",1,12,3,NA,NA,2,2,1,2,2,3,1,3,3,2,4,1,3,3
"5242",-1,403593,54,2,1,8,5,6,6,2,"MO",1,22,3,4,5,2,5,1,2,2,1,3,2,3,NA,4,4,1,3
"5243",-1,403609,27,1,6,6,4,3,4,2,"MI",1,20,4,1,1,1,3,1,2,4,1,1,3,3,NA,2,4,4,1
"5244",-1,403678,32,2,1,2,2,6,4,2,"NE",5,1,5,NA,NA,1,5,1,3,3,2,2,5,3,2,2,2,1,3
"5245",-1,403708,42,2,2,8,5,1,NA,3,"MD",1,20,2,NA,NA,1,2,1,1,3,1,1,4,3,1,3,4,2,1
"5246",-1,403722,36,2,6,3,3,1,2,4,"HI",1,1,2,1,7,4,3,1,3,1,1,1,4,3,1,3,3,4,1
"5247",-1,403777,47,2,1,4,3,7,4,3,"OK",1,18,3,NA,7,4,1,1,NA,1,3,4,2,3,2,4,3,1,3
"5248",-1,403838,39,1,1,3,3,3,2,2,"MI",4,4,2,1,1,4,4,1,4,1,1,2,5,4,1,3,3,1,1
"5249",-1,403845,52,2,1,6,4,5,5,4,"WA",1,21,3,7,6,3,2,1,2,2,3,2,2,1,2,4,4,1,3
"5250",-1,403852,60,2,1,3,3,1,4,3,"FL",1,1,3,NA,NA,4,1,1,4,2,1,2,4,3,1,5,3,1,1
"5251",-1,403876,80,2,2,8,5,1,NA,3,"AL",1,8,3,1,NA,1,2,1,4,3,1,1,2,2,1,7,4,2,1
"5252",-1,403913,64,2,1,3,3,3,4,1,"CT",1,8,3,2,7,3,3,1,4,2,1,1,3,2,1,5,3,1,1
"5253",-1,403920,61,1,1,3,3,3,3,1,"PA",1,13,2,1,4,5,3,1,3,2,1,3,2,2,1,5,3,1,1
"5254",-1,403944,72,1,1,6,4,5,7,2,"IA",1,10,3,6,6,5,1,1,2,1,3,1,2,1,2,6,4,1,3
"5255",-1,403951,58,1,1,3,3,3,2,1,"MA",4,17,2,1,4,5,4,1,4,2,1,1,2,2,NA,5,3,1,1
"5256",-1,403968,44,2,1,6,4,4,2,4,"CO",1,15,NA,4,2,5,NA,1,4,1,NA,NA,3,NA,NA,3,4,1,2
"5257",-1,403999,75,1,1,2,2,7,7,2,"MN",4,6,4,4,6,2,1,1,2,1,3,2,3,3,2,7,2,1,3
"5258",-1,404022,77,2,1,4,3,1,4,3,"SC",1,11,3,1,5,1,3,1,4,2,1,1,2,3,1,7,3,1,1
"5259",-1,404053,67,2,1,5,3,2,2,2,"WI",1,17,3,2,3,3,2,1,4,4,1,4,2,4,1,6,3,1,1
"5260",-1,404077,65,2,1,6,4,6,3,2,"IN",6,3,2,3,3,2,4,1,3,2,1,4,2,3,1,6,4,1,3
"5261",-1,404114,58,2,1,6,4,6,4,4,"CA",1,18,3,1,4,1,1,1,4,1,1,2,2,2,2,5,4,1,3
"5262",-1,404121,67,2,1,3,3,5,5,2,"KS",5,10,3,4,6,1,1,1,2,4,3,2,2,3,2,6,3,1,3
"5263",-1,404138,49,1,1,6,4,1,2,2,"IN",6,15,2,1,1,5,5,1,4,4,1,1,2,1,1,4,4,1,1
"5264",-1,404244,55,2,2,4,3,2,NA,3,"GA",4,8,4,NA,NA,1,3,1,4,1,1,2,3,3,1,5,3,2,1
"5265",-1,404268,79,2,1,4,3,4,4,3,"NC",1,10,2,1,NA,3,4,2,3,3,1,3,4,4,NA,7,3,1,2
"5266",-1,404336,70,1,4,7,5,7,6,1,"NY",1,22,NA,5,6,4,NA,1,2,1,NA,NA,4,NA,2,6,4,4,3
"5267",-1,404350,67,2,1,3,3,7,6,4,"CA",4,1,5,7,7,3,1,2,1,1,2,3,4,2,2,6,3,1,3
"5268",-1,404381,33,2,1,6,4,3,3,3,"VA",1,10,1,1,1,4,2,1,3,4,1,3,3,3,1,2,4,1,1
"5269",-1,404442,38,1,1,NA,NA,3,3,3,"TX",1,21,3,3,3,4,5,1,4,1,1,3,3,3,1,3,NA,1,1
"5270",-1,404497,44,2,1,8,5,1,1,1,"NY",1,22,2,1,4,3,5,1,4,4,1,2,2,3,1,3,4,1,1
"5271",-1,404503,80,1,1,8,5,4,4,4,"WY",1,18,3,3,4,1,1,1,4,4,3,3,2,2,NA,7,4,1,2
"5272",-1,404541,27,1,1,7,5,3,4,4,"WA",6,12,4,1,1,4,4,1,4,3,3,3,2,1,1,2,4,1,1
"5273",-1,404572,76,2,1,5,3,7,6,2,"NE",1,1,3,5,5,1,1,1,2,2,3,3,2,3,2,7,3,1,3
"5274",-1,404619,33,2,2,3,3,4,2,2,"OH",4,1,4,NA,NA,3,2,1,3,4,1,1,5,1,NA,2,3,2,2
"5275",-1,404626,72,2,1,6,4,5,6,1,"NH",1,20,3,6,6,1,1,1,2,2,3,4,2,2,2,6,4,1,3
"5276",-1,404657,80,1,1,3,3,7,4,2,"IL",1,5,NA,4,NA,1,NA,2,1,3,NA,NA,3,NA,2,7,3,1,3
"5277",-1,404701,53,2,1,3,3,5,6,1,"MA",1,7,3,5,5,3,1,2,1,1,3,1,2,2,2,4,3,1,3
"5278",-1,404725,80,2,1,8,5,1,2,4,"CA",1,22,2,1,3,5,3,1,4,4,1,1,2,1,1,7,4,1,1
"5279",-1,404732,68,2,1,5,3,7,6,3,"GA",1,22,3,6,6,1,1,1,1,3,3,2,2,2,2,6,3,1,3
"5280",-1,404749,42,1,1,6,4,2,NA,2,"MN",1,20,1,1,1,5,5,1,4,4,1,2,2,2,1,3,4,1,1
"5281",-1,404763,74,1,4,8,5,3,2,4,"CA",1,13,2,1,3,5,2,1,4,4,1,1,3,2,1,6,4,4,1
"5282",-1,404831,NA,1,1,6,4,5,5,3,"GA",1,8,2,7,6,3,2,1,3,1,3,3,2,3,2,NA,4,1,3
"5283",-1,404879,68,2,1,3,3,7,7,4,"WA",4,NA,4,7,5,2,2,1,NA,1,3,4,1,2,2,6,3,1,3
"5284",-1,404930,55,2,1,4,3,7,6,2,"MN",1,22,4,4,6,2,1,1,2,2,3,3,4,3,2,5,3,1,3
"5285",-1,404985,35,1,6,3,3,5,6,2,"MO",1,1,5,2,2,4,1,2,2,2,1,5,3,1,2,3,3,4,3
"5286",-1,404992,80,2,1,6,4,2,2,3,"FL",3,13,3,1,4,4,2,2,3,3,1,1,2,3,1,7,4,1,1
"5287",-1,405001,60,1,1,3,3,1,2,4,"CA",1,9,3,2,5,5,3,1,4,4,1,1,3,3,1,5,3,1,1
"5288",-1,405018,80,1,1,6,4,6,6,3,"FL",3,5,3,6,6,3,2,2,3,3,3,2,2,4,2,7,4,1,3
"5289",-1,405087,74,2,2,3,3,1,2,3,"MD",5,22,3,1,7,1,5,1,2,3,1,2,4,1,1,6,3,2,1
"5290",-1,405131,29,2,1,6,4,6,5,4,"ID",4,2,3,3,4,3,3,1,3,2,3,1,4,4,2,2,4,1,3
"5291",-1,405155,61,2,1,6,4,4,4,4,"CA",1,20,3,5,3,3,3,1,2,1,3,3,2,1,1,5,4,1,2
"5292",-1,405162,43,1,1,8,5,4,3,1,"MA",1,16,3,1,2,5,4,1,4,3,1,1,2,3,1,3,4,1,2
"5293",-1,405186,68,1,1,6,4,5,6,3,"TX",5,NA,4,5,6,1,2,NA,2,1,2,4,4,3,2,6,4,1,3
"5294",-1,405193,57,2,1,3,3,7,6,4,"CO",1,17,5,5,7,1,1,1,3,1,3,1,2,4,2,5,3,1,3
"5295",-1,405209,23,2,3,3,3,1,3,3,"TX",6,1,4,7,1,2,5,2,4,4,2,1,3,1,1,1,3,3,1
"5296",-1,405216,78,2,1,2,2,3,NA,2,"IN",4,3,3,1,7,1,2,1,4,1,1,3,3,3,1,7,2,1,1
"5297",-1,405230,64,2,1,1,1,1,3,4,"CA",4,3,2,1,7,2,1,1,4,1,3,3,5,5,1,5,1,1,1
"5298",-1,405261,76,2,1,2,2,6,6,4,"CA",1,19,4,7,7,3,1,1,NA,2,3,3,2,2,2,7,2,1,3
"5299",-1,405278,NA,1,1,7,5,6,6,2,"IN",6,10,2,5,4,1,2,1,2,4,1,2,3,3,2,NA,4,1,3
"5300",-1,405292,58,2,1,6,4,7,6,3,"TX",3,1,3,NA,6,2,3,1,4,1,3,2,2,3,2,5,4,1,3
"5301",-1,405339,68,2,1,4,3,7,6,3,"MS",3,4,5,2,7,1,1,2,2,1,3,1,4,3,2,6,3,1,3
"5302",-1,405346,68,1,1,3,3,1,3,2,"IN",1,11,3,1,2,3,5,1,4,4,1,2,2,2,1,6,3,1,1
"5303",-1,405360,59,2,1,3,3,1,2,1,"CT",1,22,2,1,NA,3,NA,1,2,3,1,1,2,3,1,5,3,1,1
"5304",-1,405391,41,2,1,2,2,4,NA,4,"WY",5,3,4,NA,NA,4,2,1,NA,1,2,3,5,5,2,3,2,1,2
"5305",-1,405438,30,2,2,6,4,1,4,3,"TX",6,7,4,NA,4,2,2,1,4,3,1,2,4,3,1,2,4,2,1
"5306",-1,405483,35,2,2,1,1,3,4,2,"WI",6,1,NA,NA,NA,2,NA,1,2,4,NA,NA,4,NA,1,3,1,2,1
"5307",-1,405490,69,1,1,2,2,4,NA,2,"OH",1,5,5,NA,7,1,1,1,4,2,3,5,2,3,2,6,2,1,2
"5308",-1,405506,NA,2,1,7,5,3,5,3,"OK",6,7,3,3,6,1,2,1,NA,3,1,3,2,4,1,NA,4,1,1
"5309",-1,405544,21,2,4,7,5,1,2,2,"IL",6,22,2,1,2,5,4,1,4,3,3,4,2,2,1,1,4,4,1
"5310",-1,405568,NA,2,2,7,5,4,2,2,"OH",NA,NA,NA,1,7,1,NA,2,2,3,NA,NA,4,NA,NA,NA,4,2,2
"5311",-1,405605,34,2,3,8,5,6,4,3,"TX",1,22,4,NA,NA,2,4,1,1,1,1,2,3,3,2,2,4,3,3
"5312",-1,405612,80,2,1,1,1,1,NA,1,"NJ",3,1,NA,1,1,4,NA,2,4,2,NA,NA,3,NA,NA,7,1,1,1
"5313",-1,405698,49,1,1,2,2,2,5,4,"CA",1,21,3,2,1,5,2,1,4,1,3,4,2,2,1,4,2,1,1
"5314",-1,405728,73,2,6,2,2,4,NA,4,"CA",4,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,4,NA,NA,6,2,4,2
"5315",-1,405735,62,2,1,3,3,4,4,2,"OH",1,18,3,5,5,2,2,1,NA,3,3,4,2,3,2,5,3,1,2
"5316",-1,405773,19,2,3,5,3,1,4,3,"TX",4,4,3,3,6,1,2,1,1,3,1,1,2,4,1,1,3,3,1
"5317",-1,405780,52,2,1,6,4,2,5,4,"CA",1,4,2,2,5,5,5,1,4,1,3,1,3,5,1,4,4,1,1
"5318",-1,405810,57,2,1,6,4,1,2,4,"CA",5,5,1,1,7,5,4,1,4,4,1,1,2,3,NA,5,4,1,1
"5319",-1,405889,44,2,3,4,3,5,5,3,"VA",1,22,3,3,5,3,3,1,4,1,1,2,3,3,1,3,3,3,3
"5320",-1,405933,40,1,1,5,3,6,4,3,"SC",1,20,3,4,4,5,1,2,4,1,1,3,3,2,NA,3,3,1,3
"5321",-1,405995,44,1,3,5,3,7,7,3,"TX",1,15,2,5,7,1,1,1,2,1,3,3,3,4,2,3,3,3,3
"5322",-1,406035,44,2,1,6,4,3,4,3,"FL",1,14,3,1,1,5,4,1,4,2,1,1,2,1,1,3,4,1,1
"5323",-1,406059,72,1,1,2,2,7,6,3,"GA",3,8,5,5,6,3,5,1,2,1,1,2,2,4,2,6,2,1,3
"5324",-1,406134,71,2,1,4,3,7,7,3,"SC",3,9,NA,4,3,3,NA,1,1,1,NA,NA,4,NA,2,6,3,1,3
"5325",-1,406141,36,2,4,6,4,3,3,4,"HI",1,17,3,2,5,4,3,1,4,2,1,1,4,3,1,3,4,4,1
"5326",-1,406196,56,1,1,3,3,7,5,3,"OK",1,17,NA,5,6,4,NA,2,3,1,NA,NA,2,NA,2,5,3,1,3
"5327",-1,406226,56,2,1,5,3,7,5,2,"IN",1,17,3,5,5,1,1,2,2,1,3,1,2,1,2,5,3,1,3
"5328",-1,406233,66,2,1,4,3,6,4,2,"OH",1,7,4,2,NA,1,1,1,3,NA,1,2,2,4,NA,6,3,1,3
"5329",-1,406240,66,1,1,2,2,7,6,3,"GA",1,16,4,4,6,2,2,2,2,3,3,2,4,4,2,6,2,1,3
"5330",-1,406271,NA,1,1,5,3,3,4,1,"PA",6,8,3,3,4,5,5,1,4,2,1,2,2,3,1,NA,3,1,1
"5331",-1,406295,48,1,1,3,3,4,4,1,"NY",1,18,3,4,5,3,1,1,3,1,3,3,4,3,2,4,3,1,2
"5332",-1,406325,44,1,3,3,3,3,2,3,"TX",1,18,3,1,5,5,1,1,4,4,1,3,2,2,1,3,3,3,1
"5333",-1,406332,30,1,2,1,1,1,3,2,"MI",6,1,2,2,3,3,3,2,2,3,2,3,4,2,1,2,1,2,1
"5334",-1,406394,80,2,1,2,2,7,6,2,"MI",1,1,4,6,6,1,1,1,4,3,1,1,2,2,2,7,2,1,3
"5335",-1,406424,80,2,1,2,2,4,5,3,"FL",3,9,5,4,NA,3,2,1,NA,2,3,5,2,3,2,7,2,1,2
"5336",-1,406479,37,1,1,2,2,6,4,3,"NC",1,18,NA,4,5,4,NA,1,3,1,NA,NA,3,NA,2,3,2,1,3
"5337",-1,406509,30,2,1,2,2,1,1,3,"KY",6,1,2,3,4,5,1,2,4,1,3,2,4,4,1,2,2,1,1
"5338",-1,406516,36,1,1,6,4,1,4,1,"PA",1,18,4,5,6,2,2,1,3,1,3,2,3,2,2,3,4,1,1
"5339",-1,406523,34,1,1,2,2,6,7,2,"OH",1,15,3,5,7,3,1,1,2,1,3,1,3,3,2,2,2,1,3
"5340",-1,406530,59,1,1,6,4,1,3,3,"VA",6,21,3,3,4,5,5,1,4,2,1,2,2,3,1,5,4,1,1
"5341",-1,406585,51,2,1,5,3,4,4,3,"VA",1,17,3,3,4,3,2,1,4,2,3,3,2,3,NA,4,3,1,2
"5342",-1,406615,NA,1,6,2,2,4,4,4,"WA",1,3,5,2,6,3,1,2,2,1,3,1,4,2,NA,NA,2,4,2
"5343",-1,406622,30,1,1,7,5,5,4,3,"MS",1,21,NA,2,7,1,NA,2,NA,3,NA,NA,3,NA,NA,2,4,1,3
"5344",-1,406653,80,1,1,3,3,1,4,4,"CA",1,12,4,2,5,1,1,1,3,4,1,1,2,3,1,7,3,1,1
"5345",-1,406660,80,2,1,6,4,6,4,4,"CA",1,20,3,3,4,3,2,1,3,2,1,2,2,3,1,7,4,1,3
"5346",-1,406677,25,1,1,2,2,7,6,2,"IA",6,8,4,7,5,1,1,2,4,1,3,2,4,3,2,2,2,1,3
"5347",-1,406714,58,2,3,2,2,1,NA,1,"NJ",1,8,NA,1,NA,1,NA,1,2,1,NA,NA,4,NA,1,5,2,3,1
"5348",-1,406752,65,1,2,6,4,2,3,2,"MO",1,21,NA,1,2,5,NA,1,3,4,NA,NA,3,NA,1,6,4,2,1
